aded,first2016,total_voted_reg2008,total_voted2016,pct_first2016_total_voted_reg2008,pct_first2016_total_voted2016
67038,14,288,462,4.861111111,3.03030303
67039,13,340,456,3.823529412,2.850877193
67040,14,308,497,4.545454545,2.816901408
67041,23,395,681,5.82278481,3.377386197
67042,9,690,940,1.304347826,0.957446809
67043,8,689,878,1.161103048,0.911161731
67044,8,357,457,2.240896359,1.750547046
67045,11,220,463,5,2.375809935
67046,14,620,779,2.258064516,1.797175866
67047,13,386,610,3.367875648,2.131147541
67048,8,199,375,4.020100503,2.133333333
67049,12,367,546,3.269754768,2.197802198
67050,22,605,850,3.636363636,2.588235294
67051,7,111,305,6.306306306,2.295081967
67052,15,469,636,3.198294243,2.358490566
67053,10,353,611,2.83286119,1.636661211
67054,11,333,432,3.303303303,2.546296296
67055,16,250,457,6.4,3.501094092
67056,15,372,593,4.032258065,2.529510961
67057,13,400,650,3.25,2
67058,14,311,438,4.501607717,3.196347032
67059,17,483,607,3.519668737,2.800658979
67060,32,422,606,7.582938389,5.280528053
67061,18,412,662,4.368932039,2.719033233
67062,16,310,530,5.161290323,3.018867925
67063,12,284,498,4.225352113,2.409638554
67064,7,337,577,2.077151335,1.213171577
67065,20,407,608,4.914004914,3.289473684
67066,18,448,649,4.017857143,2.773497689
67067,18,572,841,3.146853147,2.140309156
67068,20,503,835,3.976143141,2.395209581
67069,9,485,787,1.855670103,1.143583227
67070,11,299,488,3.678929766,2.254098361
67071,18,437,668,4.118993135,2.694610778
67072,21,598,813,3.511705686,2.58302583
67073,7,369,625,1.89701897,1.12
67074,13,512,733,2.5390625,1.773533424
67075,16,421,627,3.800475059,2.551834131
67076,17,517,754,3.288201161,2.25464191
67077,19,494,774,3.846153846,2.454780362
67078,14,412,617,3.398058252,2.26904376
67079,11,395,523,2.784810127,2.103250478
67080,28,625,815,4.48,3.435582822
67081,10,427,586,2.341920375,1.706484642
67082,12,434,728,2.764976959,1.648351648
67083,6,426,581,1.408450704,1.032702238
67084,12,316,514,3.797468354,2.33463035
67085,9,248,405,3.629032258,2.222222222
67086,16,315,467,5.079365079,3.426124197
67087,16,492,751,3.25203252,2.130492676
67088,10,315,539,3.174603175,1.85528757
67089,19,418,623,4.545454545,3.04975923
67090,14,424,700,3.301886792,2
67091,5,454,615,1.101321586,0.81300813
67092,20,521,734,3.838771593,2.72479564
67093,9,379,522,2.374670185,1.724137931
67094,13,510,709,2.549019608,1.833568406
67095,12,362,522,3.314917127,2.298850575
67096,14,365,473,3.835616438,2.959830867
67097,10,335,524,2.985074627,1.908396947
67098,13,413,630,3.147699758,2.063492063
67099,9,571,751,1.576182137,1.19840213
67101,17,233,516,7.296137339,3.294573643
67105,15,331,539,4.531722054,2.782931354
67106,6,427,524,1.405152225,1.145038168
67107,11,161,332,6.832298137,3.313253012
67108,14,235,607,5.957446809,2.306425041
67109,18,284,736,6.338028169,2.445652174
67110,12,232,422,5.172413793,2.843601896
67111,14,147,423,9.523809524,3.309692671
67112,10,468,600,2.136752137,1.666666667
67113,6,166,393,3.614457831,1.526717557
67114,12,275,364,4.363636364,3.296703297
68001,26,414,585,6.280193237,4.444444444
68002,13,369,494,3.52303523,2.631578947
68003,13,235,573,5.531914894,2.268760908
68004,30,355,743,8.450704225,4.037685061
68005,4,227,436,1.762114537,0.917431193
68006,7,157,347,4.458598726,2.017291066
68007,7,218,351,3.211009174,1.994301994
68008,12,452,613,2.654867257,1.957585644
68009,13,382,542,3.403141361,2.398523985
68010,7,354,474,1.97740113,1.476793249
68011,33,500,731,6.6,4.514363885
68012,14,65,268,21.53846154,5.223880597
68013,9,106,253,8.490566038,3.557312253
68014,2,112,361,1.785714286,0.55401662
68015,16,324,647,4.938271605,2.472952087
68016,19,265,358,7.169811321,5.30726257
68017,14,352,611,3.977272727,2.291325696
68018,8,244,388,3.278688525,2.06185567
68019,20,215,370,9.302325581,5.405405405
68020,10,97,195,10.30927835,5.128205128
68021,23,368,514,6.25,4.474708171
68022,35,323,609,10.83591331,5.747126437
68023,21,248,482,8.467741935,4.356846473
68024,15,165,301,9.090909091,4.983388704
68025,23,270,346,8.518518519,6.647398844
68026,29,329,428,8.814589666,6.775700935
68027,18,293,485,6.14334471,3.711340206
68028,18,259,361,6.94980695,4.986149584
68029,3,126,167,2.380952381,1.796407186
68030,22,327,515,6.727828746,4.27184466
68031,11,393,534,2.798982188,2.059925094
68032,14,203,300,6.896551724,4.666666667
68033,11,441,665,2.494331066,1.654135338
68034,15,366,583,4.098360656,2.572898799
68035,25,268,490,9.328358209,5.102040816
68036,16,216,309,7.407407407,5.177993528
68037,20,304,486,6.578947368,4.115226337
68038,9,275,479,3.272727273,1.878914405
68039,14,274,502,5.109489051,2.788844622
68040,31,363,446,8.539944904,6.950672646
68041,20,403,577,4.962779156,3.466204506
68042,21,387,492,5.426356589,4.268292683
68043,11,285,498,3.859649123,2.208835341
68044,18,286,388,6.293706294,4.639175258
68045,12,208,312,5.769230769,3.846153846
68046,29,310,529,9.35483871,5.482041588
68047,20,292,399,6.849315068,5.012531328
68048,21,320,441,6.5625,4.761904762
68049,33,343,497,9.620991254,6.639839034
68050,14,341,446,4.105571848,3.139013453
68051,14,335,410,4.179104478,3.414634146
68052,15,320,419,4.6875,3.579952267
68053,11,287,368,3.832752613,2.989130435
68054,41,274,525,14.96350365,7.80952381
68055,26,286,581,9.090909091,4.475043029
68056,14,296,450,4.72972973,3.111111111
68057,15,259,418,5.791505792,3.588516746
68058,22,320,450,6.875,4.888888889
68059,19,318,428,5.974842767,4.439252336
68060,35,393,561,8.905852417,6.23885918
68061,20,330,447,6.060606061,4.474272931
68062,26,356,513,7.303370787,5.068226121
68063,11,215,370,5.11627907,2.972972973
68064,16,210,298,7.619047619,5.369127517
68065,17,253,364,6.719367589,4.67032967
68066,17,384,565,4.427083333,3.008849558
68067,13,224,297,5.803571429,4.377104377
68068,18,278,397,6.474820144,4.534005038
68069,26,306,430,8.496732026,6.046511628
68070,24,258,354,9.302325581,6.779661017
68071,24,270,542,8.888888889,4.42804428
68072,21,245,503,8.571428571,4.174950298
68073,21,236,433,8.898305085,4.849884527
68074,20,337,532,5.934718101,3.759398496
68075,11,214,432,5.140186916,2.546296296
68076,13,275,497,4.727272727,2.615694165
68077,5,187,331,2.673796791,1.510574018
68078,39,249,503,15.6626506,7.753479125
68079,22,346,596,6.358381503,3.691275168
68080,21,435,750,4.827586207,2.8
68081,2,78,120,2.564102564,1.666666667
68082,18,467,650,3.854389722,2.769230769
68083,18,316,522,5.696202532,3.448275862
68084,18,251,370,7.171314741,4.864864865
68085,10,404,557,2.475247525,1.795332136
68086,13,163,308,7.975460123,4.220779221
68087,13,235,459,5.531914894,2.832244009
68088,15,236,325,6.355932203,4.615384615
68089,17,336,511,5.05952381,3.326810176
68090,23,408,542,5.637254902,4.243542435
68091,15,235,333,6.382978723,4.504504505
68092,28,354,492,7.90960452,5.691056911
68093,35,376,534,9.308510638,6.554307116
68094,6,28,56,21.42857143,10.71428571
68096,12,148,206,8.108108108,5.825242718
68097,26,382,545,6.806282723,4.770642202
68098,25,224,310,11.16071429,8.064516129
68108,12,193,316,6.21761658,3.797468354
68109,13,266,414,4.887218045,3.140096618
68110,13,215,297,6.046511628,4.377104377
68111,9,204,320,4.411764706,2.8125
68112,28,316,664,8.860759494,4.21686747
68113,10,153,231,6.535947712,4.329004329
68114,17,201,277,8.457711443,6.137184116
68115,12,216,283,5.555555556,4.240282686
69001,6,278,481,2.158273381,1.247401247
69002,10,259,433,3.861003861,2.309468822
69003,18,465,721,3.870967742,2.496532594
69004,15,397,644,3.778337531,2.329192547
69005,10,390,576,2.564102564,1.736111111
69006,24,464,780,5.172413793,3.076923077
69007,29,396,640,7.323232323,4.53125
69008,4,154,196,2.597402597,2.040816327
69009,22,433,694,5.080831409,3.170028818
69010,19,495,768,3.838383838,2.473958333
69011,21,538,770,3.903345725,2.727272727
69012,25,275,414,9.090909091,6.038647343
69013,30,357,525,8.403361345,5.714285714
69014,9,320,429,2.8125,2.097902098
69015,16,465,671,3.440860215,2.384500745
69016,20,378,623,5.291005291,3.210272873
69017,12,345,517,3.47826087,2.321083172
69018,31,568,730,5.457746479,4.246575342
69019,10,322,431,3.105590062,2.320185615
69020,20,528,737,3.787878788,2.713704206
69021,18,549,767,3.278688525,2.346805737
69022,9,502,733,1.792828685,1.227830832
69023,9,292,489,3.082191781,1.840490798
69024,17,444,626,3.828828829,2.715654952
69025,10,291,488,3.436426117,2.049180328
69026,13,471,635,2.760084926,2.047244094
69027,11,196,380,5.612244898,2.894736842
69028,9,212,296,4.245283019,3.040540541
69029,16,607,781,2.635914333,2.04865557
69030,14,515,619,2.718446602,2.261712439
69031,7,436,600,1.605504587,1.166666667
69032,14,554,710,2.527075812,1.971830986
69033,19,569,781,3.339191564,2.432778489
69034,17,516,774,3.294573643,2.196382429
69035,10,180,349,5.555555556,2.865329513
69036,2,57,101,3.50877193,1.98019802
69037,15,273,374,5.494505495,4.010695187
69038,12,385,572,3.116883117,2.097902098
69039,12,493,643,2.434077079,1.866251944
69040,21,764,1029,2.748691099,2.040816327
69041,8,254,383,3.149606299,2.088772846
69042,8,412,581,1.941747573,1.376936317
69043,15,476,738,3.151260504,2.032520325
69044,18,412,666,4.368932039,2.702702703
69045,23,526,802,4.372623574,2.867830424
69046,18,465,737,3.870967742,2.442333786
69047,16,331,469,4.833836858,3.411513859
69048,13,470,604,2.765957447,2.152317881
69049,19,442,599,4.298642534,3.171953255
69050,13,402,598,3.233830846,2.173913043
69051,13,340,553,3.823529412,2.350813743
69052,18,401,585,4.488778055,3.076923077
69053,19,295,377,6.440677966,5.039787798
69054,34,404,588,8.415841584,5.782312925
69055,21,436,622,4.816513761,3.376205788
69056,19,277,369,6.859205776,5.149051491
69057,21,395,541,5.316455696,3.881700555
69058,16,287,486,5.574912892,3.29218107
69059,11,170,308,6.470588235,3.571428571
69060,14,467,678,2.997858672,2.064896755
69061,9,473,608,1.902748414,1.480263158
69062,11,408,620,2.696078431,1.774193548
69063,7,292,465,2.397260274,1.505376344
69064,9,433,584,2.07852194,1.54109589
69065,7,409,536,1.711491443,1.305970149
69066,9,182,281,4.945054945,3.202846975
69067,15,294,480,5.102040816,3.125
69068,23,273,451,8.424908425,5.099778271
69069,33,491,732,6.720977597,4.508196721
69070,31,204,310,15.19607843,10
69071,12,181,316,6.629834254,3.797468354
69072,6,353,478,1.699716714,1.255230126
69073,21,567,765,3.703703704,2.745098039
69074,20,348,557,5.747126437,3.590664273
69075,17,367,602,4.632152589,2.823920266
69076,17,270,555,6.296296296,3.063063063
69077,11,417,626,2.637889688,1.757188498
69078,9,373,575,2.412868633,1.565217391
69079,17,305,487,5.573770492,3.490759754
69080,11,247,398,4.453441296,2.763819095
69081,20,483,682,4.140786749,2.93255132
69082,7,220,337,3.181818182,2.077151335
69083,16,413,551,3.87409201,2.903811252
69084,12,334,532,3.592814371,2.255639098
69085,8,273,369,2.93040293,2.16802168
69086,12,603,769,1.990049751,1.56046814
69087,15,431,634,3.480278422,2.365930599
69088,4,94,139,4.255319149,2.877697842
69089,13,367,487,3.542234332,2.669404517
69090,59,449,780,13.1403118,7.564102564
69091,6,222,546,2.702702703,1.098901099
69092,7,385,613,1.818181818,1.141924959
69093,14,520,817,2.692307692,1.713586291
69094,6,154,530,3.896103896,1.132075472
69095,18,422,758,4.265402844,2.374670185
69096,0,10,47,0,0
69097,7,205,526,3.414634146,1.330798479
69098,4,354,612,1.129943503,0.653594771
69099,11,567,709,1.940035273,1.551480959
69100,17,328,465,5.182926829,3.655913978
69101,13,349,477,3.724928367,2.725366876
69102,16,367,508,4.359673025,3.149606299
69104,0,0,0,0,0
69108,23,426,595,5.399061033,3.865546218
69109,7,176,307,3.977272727,2.280130293
69110,6,243,357,2.469135802,1.680672269
69111,10,289,378,3.460207612,2.645502646
69112,11,283,378,3.886925795,2.91005291
69113,14,294,397,4.761904762,3.526448363
69114,5,156,227,3.205128205,2.202643172
69115,11,275,446,4,2.466367713
70001,14,203,353,6.896551724,3.966005666
70002,11,267,419,4.119850187,2.625298329
70003,24,307,440,7.817589577,5.454545455
70004,17,298,476,5.704697987,3.571428571
70005,15,287,467,5.226480836,3.211991435
70006,17,356,613,4.775280899,2.77324633
70007,21,312,576,6.730769231,3.645833333
70008,23,402,612,5.721393035,3.758169935
70009,14,401,623,3.49127182,2.247191011
70010,18,310,485,5.806451613,3.711340206
70011,20,354,626,5.649717514,3.194888179
70012,16,384,623,4.166666667,2.568218299
70013,12,310,461,3.870967742,2.603036876
70014,11,380,589,2.894736842,1.867572156
70015,17,305,463,5.573770492,3.671706263
70016,32,340,511,9.411764706,6.26223092
70017,9,228,384,3.947368421,2.34375
70018,7,240,387,2.916666667,1.80878553
70019,11,410,724,2.682926829,1.519337017
70020,13,313,556,4.153354633,2.338129496
70021,14,382,623,3.664921466,2.247191011
70022,24,383,657,6.266318538,3.652968037
70023,13,468,687,2.777777778,1.892285298
70024,10,254,509,3.937007874,1.964636542
70025,8,290,435,2.75862069,1.83908046
70026,12,367,657,3.269754768,1.826484018
70027,8,277,459,2.888086643,1.74291939
70028,11,228,413,4.824561404,2.663438257
70029,6,238,471,2.521008403,1.27388535
70030,17,311,442,5.466237942,3.846153846
70031,8,317,464,2.523659306,1.724137931
70032,18,275,401,6.545454545,4.488778055
70033,29,340,590,8.529411765,4.915254237
70034,13,347,596,3.746397695,2.181208054
70035,10,318,577,3.144654088,1.733102253
70036,15,369,617,4.06504065,2.431118314
70037,15,337,470,4.451038576,3.191489362
70038,11,297,406,3.703703704,2.709359606
70039,5,256,358,1.953125,1.396648045
70040,16,518,716,3.088803089,2.234636872
70041,5,518,707,0.965250965,0.707213579
70042,16,387,591,4.134366925,2.707275804
70043,16,458,670,3.493449782,2.388059701
70044,10,421,673,2.375296912,1.485884101
70045,20,381,606,5.249343832,3.300330033
70046,8,509,694,1.571709234,1.152737752
70047,6,351,469,1.709401709,1.279317697
70048,25,255,392,9.803921569,6.37755102
70049,16,170,320,9.411764706,5
70050,11,427,677,2.576112412,1.624815362
70051,9,208,355,4.326923077,2.535211268
70052,15,350,573,4.285714286,2.617801047
70053,11,364,575,3.021978022,1.913043478
70054,16,545,644,2.935779817,2.48447205
70055,11,384,527,2.864583333,2.087286528
70056,15,260,387,5.769230769,3.875968992
70057,14,245,438,5.714285714,3.196347032
70058,12,322,523,3.726708075,2.294455067
70059,12,280,438,4.285714286,2.739726027
70060,14,312,433,4.487179487,3.233256351
70061,25,304,448,8.223684211,5.580357143
70062,15,318,478,4.716981132,3.138075314
70063,27,344,603,7.848837209,4.47761194
70064,3,23,42,13.04347826,7.142857143
70065,2,275,674,0.727272727,0.296735905
70066,13,304,451,4.276315789,2.88248337
70067,7,126,339,5.555555556,2.064896755
70068,14,355,580,3.943661972,2.413793103
70069,10,144,282,6.944444444,3.546099291
70070,15,110,202,13.63636364,7.425742574
70071,34,368,607,9.239130435,5.601317957
70072,22,326,569,6.748466258,3.866432337
70073,22,363,567,6.060606061,3.880070547
70074,7,303,619,2.310231023,1.13085622
70075,10,240,490,4.166666667,2.040816327
70076,28,385,543,7.272727273,5.156537753
70077,18,285,388,6.315789474,4.639175258
70078,18,215,388,8.372093023,4.639175258
70079,18,196,304,9.183673469,5.921052632
70080,28,297,603,9.427609428,4.64344942
70081,29,306,545,9.477124183,5.321100917
70082,13,236,476,5.508474576,2.731092437
70083,10,173,370,5.780346821,2.702702703
70084,19,269,486,7.063197026,3.909465021
70085,12,470,655,2.553191489,1.832061069
70086,20,343,550,5.83090379,3.636363636
70087,17,185,378,9.189189189,4.497354497
70088,14,249,438,5.62248996,3.196347032
70089,6,253,495,2.371541502,1.212121212
70090,2,124,200,1.612903226,1
70091,8,134,283,5.970149254,2.826855124
70092,15,288,481,5.208333333,3.118503119
70093,11,246,437,4.471544715,2.517162471
70098,11,307,533,3.583061889,2.063789869
70099,13,245,392,5.306122449,3.316326531
70100,13,286,515,4.545454545,2.524271845
70101,10,242,393,4.132231405,2.544529262
70102,20,293,528,6.825938567,3.787878788
70103,15,278,468,5.395683453,3.205128205
70104,10,225,349,4.444444444,2.865329513
70105,20,381,617,5.249343832,3.241491086
70106,12,222,422,5.405405405,2.843601896
70107,7,185,348,3.783783784,2.011494253
70108,11,362,605,3.038674033,1.818181818
70109,13,176,297,7.386363636,4.377104377
70110,5,299,493,1.672240803,1.014198783
70111,8,151,267,5.298013245,2.996254682
71001,26,269,508,9.665427509,5.118110236
71002,23,314,510,7.324840764,4.509803922
71003,14,174,328,8.045977011,4.268292683
71004,9,277,406,3.249097473,2.216748768
71005,5,221,345,2.262443439,1.449275362
71006,13,324,578,4.012345679,2.249134948
71007,12,243,456,4.938271605,2.631578947
71008,14,275,468,5.090909091,2.991452991
71009,10,279,506,3.584229391,1.976284585
71010,15,407,613,3.685503686,2.446982055
71011,12,291,462,4.12371134,2.597402597
71012,16,312,529,5.128205128,3.024574669
71013,4,232,456,1.724137931,0.877192982
71014,9,288,456,3.125,1.973684211
71015,11,218,375,5.04587156,2.933333333
71016,16,311,468,5.144694534,3.418803419
71017,14,279,454,5.017921147,3.083700441
71018,11,609,739,1.806239737,1.48849797
71019,11,659,760,1.669195751,1.447368421
71020,4,653,761,0.612557427,0.525624179
71021,9,246,460,3.658536585,1.956521739
71022,16,352,531,4.545454545,3.013182674
71023,15,298,512,5.033557047,2.9296875
71024,8,247,425,3.238866397,1.882352941
71025,18,256,431,7.03125,4.176334107
71026,8,300,536,2.666666667,1.492537313
71027,12,212,336,5.660377358,3.571428571
71028,6,299,502,2.006688963,1.195219124
71029,16,246,450,6.504065041,3.555555556
